nlc,station,note,entry_weekday,entry_saturday,entry_sunday,exit_weekday,exit_saturday,exit_sunday,annual_entry_exit_million,borough,year,total_weekday,total_weekend
601,Hendon Central                     , ,13794.0,7752.0,5635.0,12862.0,6648.0,5170.0,8.130263,Barnet,2016,26656.0,25205.0
602,High Barnet                        , ,6162.0,3377.0,2187.0,5951.0,3046.0,2026.0,3.647152,Barnet,2016,12113.0,10636.0
603,Highbury & Islington               , ,30917.0,25091.0,15872.0,31014.0,26109.0,16184.0,20.222247,Islington,2016,61931.0,83256.0
604,Highgate                           , ,9505.0,6362.0,4042.0,8887.0,5795.0,4160.0,5.769258,Haringey,2016,18392.0,20359.0
605,High Street Kensington             , ,20518.0,15014.0,10755.0,20240.0,15006.0,10099.0,13.1032,Kensington and Chelsea,2016,40758.0,50874.0
606,Hillingdon                         , ,3066.0,1930.0,1140.0,2685.0,1653.0,1075.0,1.772004,Hillingdon,2016,5751.0,5798.0
607,Holborn                            , ,51831.0,32417.0,19490.0,59067.0,35682.0,20480.0,33.956572,Camden,2016,110898.0,108069.0
608,Holland Park                       , ,5080.0,3846.0,2718.0,4869.0,3657.0,2674.0,3.225381,Kensington and Chelsea,2016,9949.0,12895.0
609,Holloway Road                      , ,10612.0,7819.0,5007.0,10561.0,6996.0,5041.0,6.719981,Islington,2016,21173.0,24863.0
610,Hornchurch                         , ,3454.0,2017.0,1150.0,3454.0,2182.0,1264.0,2.108498,Havering,2016,6908.0,6613.0
611,Hounslow Central                   , ,5977.0,4029.0,3037.0,6109.0,3979.0,2925.0,3.825932,Hounslow,2016,12086.0,13970.0
612,Hounslow East                      , ,5775.0,4586.0,3360.0,6113.0,4456.0,3295.0,3.870493,Hounslow,2016,11888.0,15697.0
613,Hounslow West                      , ,5468.0,4440.0,3472.0,5194.0,4194.0,3291.0,3.545471,Hounslow,2016,10662.0,15397.0
614,Hyde Park Corner                   , ,8691.0,7952.0,9350.0,8647.0,7625.0,9535.0,6.310733,City of Westminster,2016,17338.0,34462.0
615,Ickenham                           , ,1912.0,1156.0,627.0,1935.0,1123.0,646.0,1.166906,Hillingdon,2016,3847.0,3552.0
616,Kennington                         , ,9022.0,6830.0,4769.0,8145.0,6269.0,4866.0,5.592864,Southwark,2016,17167.0,22734.0
617,Kensal Green                       , ,4485.0,3402.0,2423.0,3889.0,2888.0,2303.0,2.724536,Brent,2016,8374.0,11016.0
618,Kensington (Olympia)               , ,1645.0,7079.0,4258.0,1635.0,6588.0,4327.0,2.047039,Kensington and Chelsea,2016,3280.0,22252.0
784,Southwark                          , ,30630.0,13134.0,8609.0,30484.0,13792.0,8338.0,17.861867,Southwark,2016,61114.0,43873.0
620,Kenton                             , ,3329.0,2087.0,1420.0,3369.0,2091.0,1406.0,2.078584,Brent,2016,6698.0,7004.0
621,Kew Gardens                        , ,5831.0,5992.0,4913.0,6142.0,5565.0,4353.0,4.176827,Richmond,2016,11973.0,20823.0
622,Kilburn                            , ,13380.0,10371.0,7946.0,12852.0,9500.0,7515.0,8.582187,Brent,2016,26232.0,35332.0
623,Kilburn Park                       , ,5235.0,4514.0,3221.0,5072.0,4143.0,3056.0,3.428178,Brent,2016,10307.0,14934.0
624,Kingsbury                          , ,8332.0,5436.0,3782.0,8008.0,5189.0,3608.0,5.12253,Brent,2016,16340.0,18015.0
625,King's Cross St. Pancras           , ,145725.0,121899.0,94241.0,139469.0,112113.0,87252.0,95.030793,Camden,2016,285194.0,415505.0
626,Knightsbridge                      , ,27425.0,32730.0,22135.0,25665.0,30011.0,18403.0,19.086044,Kensington and Chelsea,2016,53090.0,103279.0
627,Ladbroke Grove                     , ,9029.0,10350.0,4696.0,8283.0,7283.0,3864.0,5.801892,Kensington and Chelsea,2016,17312.0,26193.0
628,Lambeth North                      ,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lambeth,2016,0.0,0.0
629,Lancaster Gate                     , ,10932.0,8394.0,7053.0,10429.0,8254.0,6353.0,7.060983,City of Westminster,2016,21361.0,30054.0
630,Latimer Road                       , ,4437.0,2288.0,1644.0,4288.0,2024.0,1676.0,2.627529,Kensington and Chelsea,2016,8725.0,7632.0
631,Leicester Square                   , ,51298.0,74930.0,44066.0,47806.0,73228.0,41801.0,37.843681,City of Westminster,2016,99104.0,234025.0
632,Leyton                             , ,21677.0,19172.0,13270.0,21591.0,16313.0,12816.0,14.331098,Waltham Forest,2016,43268.0,61571.0
633,Leytonstone                        , ,17792.0,13416.0,9116.0,17335.0,12471.0,8980.0,11.300919,Waltham Forest,2016,35127.0,43983.0
634,Liverpool Street                   , ,114113.0,67091.0,56846.0,112637.0,67532.0,65969.0,71.614231,City of London,2016,226750.0,257438.0
747,Waterloo                           ,T,160473.0,95875.0,55203.0,170206.0,99029.0,56076.0,100.362256,Lambeth,2016,330679.0,306183.0
636,Loughton                           , ,5599.0,3725.0,1969.0,5616.0,3510.0,2019.0,3.448907,Epping Forest,2016,11215.0,11223.0
637,Maida Vale                         , ,5565.0,4086.0,2836.0,5047.0,3546.0,2713.0,3.409091,City of Westminster,2016,10612.0,13181.0
638,Manor House                        , ,14187.0,11711.0,8699.0,13377.0,10228.0,8388.0,9.122653,Hackney,2016,27564.0,39026.0
639,Mansion House                      , ,11296.0,2948.0,2168.0,11059.0,2088.0,1540.0,6.136459,City of London,2016,22355.0,8744.0
640,Marble Arch                        , ,21527.0,20307.0,15300.0,19912.0,17638.0,12690.0,14.108617,City of Westminster,2016,41439.0,65935.0
641,Marylebone                         , ,20117.0,13736.0,9991.0,20840.0,14159.0,9257.0,12.948293,City of Westminster,2016,40957.0,47143.0
642,Mile End                           , ,24922.0,18644.0,13509.0,23761.0,16902.0,13300.0,15.746922,Tower Hamlets,2016,48683.0,62355.0
643,Mill Hill East                     ,A,2310.0,1210.0,759.0,2073.0,1413.0,863.0,1.340993,Barnet,2016,4383.0,4245.0
645,Moorgate                           , ,48408.0,6427.0,4236.0,55430.0,7866.0,5115.0,27.565959,City of London,2016,103838.0,23644.0
646,Moor Park                          , ,1669.0,668.0,367.0,1513.0,629.0,351.0,0.914852,Three Rivers,2016,3182.0,2015.0
647,Morden                             , ,16388.0,11368.0,7863.0,15308.0,10335.0,7536.0,10.056185,Merton,2016,31696.0,37102.0
648,Mornington Crescent                , ,7736.0,5535.0,13068.0,6736.0,3605.0,2235.0,5.039573,Camden,2016,14472.0,24443.0
649,Neasden                            , ,6243.0,4180.0,2878.0,5593.0,3874.0,2819.0,3.749439,Brent,2016,11836.0,13751.0
650,Newbury Park                       , ,8721.0,7329.0,4614.0,7799.0,6155.0,4688.0,5.429546,Redbridge,2016,16520.0,22786.0
653,North Acton                        , ,10781.0,6501.0,4563.0,10362.0,6058.0,4397.0,6.530887,Ealing,2016,21143.0,21519.0
654,North Ealing                       , ,1581.0,959.0,602.0,1361.0,827.0,554.0,0.905402,Ealing,2016,2942.0,2942.0
655,Northfields                        , ,6280.0,4449.0,2941.0,6052.0,4034.0,3028.0,3.913283,Ealing,2016,12332.0,14452.0
656,North Harrow                       , ,3359.0,1816.0,1113.0,3212.0,1598.0,1060.0,1.968198,Harrow,2016,6571.0,5587.0
657,Northolt                           , ,8334.0,5875.0,4000.0,7967.0,5202.0,3746.0,5.157171,Ealing,2016,16301.0,18823.0
659,North Wembley                      , ,2919.0,2078.0,1424.0,2727.0,1833.0,1279.0,1.791287,Brent,2016,5646.0,6614.0
660,Northwick Park                     , ,7811.0,3843.0,2771.0,7809.0,3453.0,2662.0,4.651799,Brent,2016,15620.0,12729.0
661,Northwood                          , ,4224.0,2316.0,1390.0,4066.0,2118.0,1337.0,2.488831,Hillingdon,2016,8290.0,7161.0
662,Northwood Hills                    , ,3241.0,1859.0,1147.0,3061.0,1661.0,1115.0,1.910904,Hillingdon,2016,6302.0,5782.0
663,Notting Hill Gate                  , ,24568.0,27814.0,15583.0,23745.0,31214.0,16485.0,17.184657,Kensington and Chelsea,2016,48313.0,91096.0
664,Oakwood                            , ,4385.0,3783.0,2503.0,4244.0,3730.0,2603.0,2.875067,Enfield,2016,8629.0,12619.0
665,Old Street                         , ,41764.0,27248.0,17856.0,40790.0,31067.0,16856.0,25.96655,Islington,2016,82554.0,93027.0
667,Osterley                           , ,3666.0,2591.0,1855.0,3637.0,2291.0,1773.0,2.315575,Hounslow,2016,7303.0,8510.0
668,Oval                               , ,10460.0,7375.0,4860.0,9951.0,6511.0,4662.0,6.447853,Lambeth,2016,20411.0,23408.0
619,Kentish Town                       , ,13810.0,9529.0,6337.0,12750.0,8428.0,5606.0,8.358081,Camden,2016,26560.0,29900.0
670,Paddington                         , ,79481.0,51774.0,42179.0,76499.0,50877.0,37137.0,49.480436,City of Westminster,2016,155980.0,181967.0
671,Park Royal                         , ,3330.0,1879.0,1189.0,3331.0,1833.0,1134.0,2.015314,Ealing,2016,6661.0,6035.0
672,Parsons Green                      , ,11340.0,6892.0,4062.0,10788.0,6075.0,3975.0,6.746851,Hammersmith and Fulham,2016,22128.0,21004.0
673,Perivale                           , ,4010.0,2719.0,1693.0,3865.0,2479.0,1654.0,2.460144,Ealing,2016,7875.0,8545.0
674,Piccadilly Circus                  , ,57625.0,71464.0,46400.0,55857.0,71399.0,40917.0,41.291525,City of Westminster,2016,113482.0,230180.0
675,Pinner                             , ,5455.0,2877.0,1707.0,5263.0,2660.0,1668.0,3.198703,Harrow,2016,10718.0,8912.0
676,Plaistow                           , ,9231.0,4566.0,4222.0,8657.0,4401.0,4230.0,5.490616,Newham,2016,17888.0,17419.0
677,Preston Road                       , ,5435.0,3539.0,2534.0,5084.0,3277.0,2426.0,3.308379,Brent,2016,10519.0,11776.0
678,Putney Bridge                      , ,8409.0,6709.0,3983.0,8612.0,5778.0,3831.0,5.416663,Hammersmith and Fulham,2016,17021.0,20301.0
679,Queensbury                         , ,7578.0,4958.0,3275.0,7415.0,4687.0,3170.0,4.675024,Brent,2016,14993.0,16090.0
680,Queen's Park                       , ,9329.0,6278.0,4839.0,8337.0,5434.0,4622.0,5.636721,Brent,2016,17666.0,21173.0
681,Queensway                          , ,11813.0,12841.0,10444.0,12450.0,13002.0,10315.0,8.707156,City of Westminster,2016,24263.0,46602.0
682,Ravenscourt Park                   , ,5288.0,3131.0,2088.0,5059.0,2931.0,2069.0,3.178278,Hammersmith and Fulham,2016,10347.0,10219.0
683,Rayners Lane                       , ,7289.0,4310.0,2841.0,7303.0,4099.0,2785.0,4.460978,Harrow,2016,14592.0,14035.0
684,Redbridge                          , ,4883.0,3962.0,2814.0,4442.0,3388.0,2488.0,3.054243,Redbridge,2016,9325.0,12652.0
685,Regent's Park                      , ,5149.0,2712.0,1961.0,5782.0,3598.0,2316.0,3.346006,City of Westminster,2016,10931.0,10587.0
686,Richmond                           ,A,11429.0,14095.0,7188.0,11791.0,12862.0,6977.0,8.112159,Richmond,2016,23220.0,41122.0
687,Rickmansworth                      , ,4314.0,1985.0,1124.0,4121.0,1794.0,998.0,2.455761,Three Rivers,2016,8435.0,5901.0
688,Roding Valley                      ,A,617.0,216.0,115.0,701.0,178.0,112.0,0.367335,Epping Forest,2016,1318.0,621.0
690,Royal Oak                          , ,4328.0,2177.0,1717.0,4077.0,2023.0,1685.0,2.545583,City of Westminster,2016,8405.0,7602.0
691,Ruislip                            , ,3151.0,2124.0,1275.0,3110.0,2045.0,1236.0,1.94897,Hillingdon,2016,6261.0,6680.0
692,Ruislip Gardens                    , ,1929.0,1115.0,633.0,1601.0,949.0,584.0,1.072221,Hillingdon,2016,3530.0,3281.0
693,Ruislip Manor                      , ,3359.0,2035.0,1116.0,3208.0,1826.0,1115.0,1.993852,Hillingdon,2016,6567.0,6092.0
694,Russell Square                     , ,19880.0,13919.0,10732.0,18367.0,13963.0,9927.0,12.345236,Camden,2016,38247.0,48541.0
695,St. James's Park                   , ,26817.0,7916.0,5842.0,26318.0,7545.0,5809.0,14.934536,City of Westminster,2016,53135.0,27112.0
696,St. John's Wood                    , ,12186.0,8455.0,5670.0,12393.0,8705.0,5875.0,7.791962,City of Westminster,2016,24579.0,28705.0
697,St. Paul's                         , ,30318.0,16453.0,11127.0,30954.0,15510.0,10203.0,18.422362,City of London,2016,61272.0,53293.0
698,Seven Sisters                      , ,28604.0,24150.0,17752.0,27066.0,23175.0,17169.0,18.605749,Haringey,2016,55670.0,82246.0
700,Shepherd's Bush (Cen)              , ,34334.0,34518.0,23165.0,31853.0,32131.0,21535.0,22.848359,Hammersmith and Fulham,2016,66187.0,111349.0
702,Sloane Square                      , ,27563.0,20340.0,12178.0,26584.0,19415.0,11237.0,17.147936,Kensington and Chelsea,2016,54147.0,63170.0
703,Snaresbrook                        , ,4829.0,2882.0,1784.0,3889.0,2505.0,1749.0,2.694225,Redbridge,2016,8718.0,8920.0
704,South Ealing                       , ,5700.0,4486.0,3023.0,5522.0,3767.0,2890.0,3.617189,Ealing,2016,11222.0,14166.0
705,Southfields                        , ,10518.0,7256.0,4494.0,9505.0,6065.0,4270.0,6.275587,Wandsworth,2016,20023.0,22085.0
706,Southgate                          , ,8797.0,6349.0,4168.0,8965.0,6200.0,4332.0,5.647834,Enfield,2016,17762.0,21049.0
707,South Harrow                       , ,3884.0,2657.0,1764.0,4040.0,2598.0,1731.0,2.484237,Harrow,2016,7924.0,8750.0
708,South Kensington                   , ,49893.0,42615.0,34752.0,49350.0,43150.0,33636.0,33.603151,Kensington and Chelsea,2016,99243.0,154153.0
709,South Kenton                       ,A,1795.0,1201.0,689.0,2025.0,1083.0,756.0,1.170483,Brent,2016,3820.0,3729.0
710,South Ruislip                      , ,2978.0,1953.0,1211.0,2654.0,1811.0,1119.0,1.758094,Hillingdon,2016,5632.0,6094.0
711,South Wimbledon                    , ,8026.0,5152.0,3356.0,7172.0,4868.0,3310.0,4.759428,Merton,2016,15198.0,16686.0
712,South Woodford                     , ,7609.0,5257.0,2906.0,9271.0,6084.0,3652.0,5.247294,Redbridge,2016,16880.0,17899.0
713,Stamford Brook                     , ,4478.0,2975.0,2029.0,4159.0,2544.0,1833.0,2.700007,Hammersmith and Fulham,2016,8637.0,9381.0
714,Stanmore                           , ,6290.0,4596.0,3205.0,6353.0,4240.0,3277.0,4.040589,Harrow,2016,12643.0,15318.0
715,Stepney Green                      , ,10854.0,6506.0,4870.0,9810.0,5588.0,4535.0,6.411775,Tower Hamlets,2016,20664.0,21499.0
716,Stockwell                          , ,19858.0,14091.0,10099.0,15283.0,12266.0,9600.0,11.423478,Lambeth,2016,35141.0,46056.0
717,Stonebridge Park                   , ,4248.0,2694.0,1745.0,3927.0,2452.0,1546.0,2.530036,Brent,2016,8175.0,8437.0
718,Charing Cross                      ,T,12597.0,13419.0,9267.0,11147.0,9951.0,6057.0,8.126588,City of Westminster,2016,23744.0,38694.0
719,Stratford                          , ,98387.0,100920.0,74689.0,92017.0,97318.0,70509.0,67.04727,Newham,2016,190404.0,343436.0
720,Sudbury Hill                       , ,3122.0,2044.0,1291.0,3269.0,1949.0,1285.0,1.976543,Ealing,2016,6391.0,6569.0
721,Sudbury Town                       , ,3400.0,2329.0,1594.0,2909.0,1987.0,1388.0,1.996547,Brent,2016,6309.0,7298.0
723,Swiss Cottage                      , ,12245.0,8461.0,5850.0,11663.0,7965.0,5603.0,7.578603,Camden,2016,23908.0,27879.0
724,Temple                             , ,14537.0,5300.0,3233.0,14339.0,5319.0,2973.0,8.22397,City of Westminster,2016,28876.0,16825.0
725,Theydon Bois                       , ,1348.0,1120.0,598.0,1307.0,1005.0,552.0,0.850065,Epping Forest,2016,2655.0,3275.0
726,Tooting Bec                        , ,13007.0,9448.0,6163.0,11824.0,8079.0,6197.0,7.922887,Wandsworth,2016,24831.0,29887.0
727,Tooting Broadway                   , ,25099.0,19387.0,12889.0,24266.0,17633.0,12665.0,15.922071,Wandsworth,2016,49365.0,62574.0
635,London Bridge                      , ,119133.0,82638.0,47882.0,105904.0,78190.0,44292.0,70.735683,Southwark,2016,225037.0,253002.0
729,Tottenham Hale                     , ,21075.0,16947.0,12225.0,19233.0,15211.0,10549.0,13.213806,Haringey,2016,40308.0,54932.0
730,Totteridge & Whetstone             , ,3838.0,2212.0,1387.0,3511.0,1931.0,1280.0,2.232086,Barnet,2016,7349.0,6810.0
741,Victoria                           , ,122688.0,99988.0,79669.0,129114.0,98315.0,81069.0,83.501204,City of Westminster,2016,251802.0,359041.0
733,Tufnell Park                       , ,5927.0,4785.0,3381.0,5502.0,3740.0,2930.0,3.707186,Islington,2016,11429.0,14836.0
734,Turnham Green                      , ,8766.0,6201.0,4253.0,9041.0,6085.0,4327.0,5.650263,Hounslow,2016,17807.0,20866.0
735,Turnpike Lane                      , ,16169.0,14084.0,10071.0,16476.0,12961.0,10125.0,10.857089,Haringey,2016,32645.0,47241.0
736,Upminster                          ,A,8451.0,5605.0,2526.0,9280.0,5003.0,2589.0,5.339344,Havering,2016,17731.0,15723.0
737,Upminster Bridge                   , ,2104.0,718.0,363.0,2031.0,639.0,360.0,1.159376,Havering,2016,4135.0,2080.0
738,Upney                              , ,4708.0,2739.0,1779.0,4215.0,2355.0,1570.0,2.719998,Barking and Dagenham,2016,8923.0,8443.0
739,Upton Park                         , ,16454.0,11844.0,8165.0,15263.0,10744.0,7812.0,10.14162,Newham,2016,31717.0,38565.0
740,Uxbridge                           , ,13861.0,8659.0,5331.0,13619.0,7934.0,5468.0,8.452417,Hillingdon,2016,27480.0,27392.0
731,Tower Hill                         , ,33616.0,30185.0,19236.0,32173.0,27530.0,17859.0,21.834402,Tower Hamlets,2016,65789.0,94810.0
742,Walthamstow Central                , ,29421.0,32106.0,17137.0,37650.0,38834.0,18600.0,22.766326,Waltham Forest,2016,67071.0,106677.0
743,Wanstead                           , ,4642.0,3574.0,2310.0,4587.0,3277.0,2257.0,2.960642,Redbridge,2016,9229.0,11418.0
745,Warren Street                      , ,36181.0,14138.0,9587.0,34429.0,13029.0,8542.0,20.346625,Camden,2016,70610.0,45296.0
746,Warwick Avenue                     , ,7314.0,5205.0,3698.0,6704.0,4798.0,3752.0,4.50626,City of Westminster,2016,14018.0,17453.0
669,Oxford Circus                      , ,126188.0,116404.0,71281.0,123305.0,112699.0,68107.0,83.258977,City of Westminster,2016,249493.0,368491.0
748,Watford                            , ,3233.0,1600.0,1072.0,2889.0,1551.0,1027.0,1.836559,Watford,2016,6122.0,5250.0
751,Wembley Central                    , ,8553.0,7221.0,4625.0,9098.0,7483.0,4518.0,5.769748,Brent,2016,17651.0,23847.0
752,Wembley Park                       , ,23116.0,18819.0,14112.0,22587.0,18005.0,13446.0,15.103629,Brent,2016,45703.0,64382.0
753,West Acton                         , ,2818.0,2382.0,1586.0,2704.0,2234.0,1529.0,1.820883,Ealing,2016,5522.0,7731.0
754,Westbourne Park                    , ,6769.0,4303.0,2649.0,6171.0,3425.0,2479.0,3.978228,City of Westminster,2016,12940.0,12856.0
755,West Brompton                      , ,9819.0,4869.0,3109.0,10737.0,5271.0,3166.0,6.098173,Kensington and Chelsea,2016,20556.0,16415.0
756,West Finchley                      , ,2848.0,1658.0,982.0,2661.0,1349.0,968.0,1.665191,Barnet,2016,5509.0,4957.0
757,West Ham                           , ,4429.0,3921.0,2663.0,5883.0,5379.0,3559.0,3.459634,Newham,2016,10312.0,15522.0
758,West Hampstead                     , ,18415.0,12417.0,7976.0,16932.0,10666.0,7222.0,11.039789,Camden,2016,35347.0,38281.0
759,West Harrow                        , ,2244.0,1631.0,960.0,2496.0,1705.0,1020.0,1.489512,Harrow,2016,4740.0,5316.0
760,West Kensington                    , ,8033.0,5930.0,4194.0,7739.0,5199.0,4139.0,5.060671,Hammersmith and Fulham,2016,15772.0,19462.0
761,Westminster                        , ,41969.0,39110.0,28706.0,41695.0,37011.0,26432.0,28.378426,City of Westminster,2016,83664.0,131259.0
762,West Ruislip                       , ,2694.0,2069.0,1137.0,2552.0,1967.0,1062.0,1.666851,Hillingdon,2016,5246.0,6235.0
763,Whitechapel                        , ,23765.0,12976.0,8910.0,23464.0,13043.0,9180.0,14.369235,Tower Hamlets,2016,47229.0,44109.0
764,White City                         , ,15617.0,7293.0,4661.0,14678.0,7057.0,4533.0,8.953281,Hammersmith and Fulham,2016,30295.0,23544.0
765,Willesden Green                    , ,14180.0,11126.0,7864.0,13449.0,9742.0,7345.0,8.972604,Brent,2016,27629.0,36077.0
766,Willesden Junction                 ,A,7581.0,5250.0,2980.0,7609.0,4884.0,3091.0,4.728227,Brent,2016,15190.0,16205.0
767,Wimbledon                          ,,19014.0,17724.0,10816.0,21308.0,18732.0,11183.0,13.395119,Merton,2016,40322.0,58455.0
768,Wimbledon Park                     , ,3231.0,2206.0,1257.0,2832.0,1903.0,1223.0,1.893927,Merton,2016,6063.0,6589.0
769,Woodford                           , ,9178.0,6813.0,4016.0,8862.0,6012.0,3807.0,5.692577,Redbridge,2016,18040.0,20648.0
770,Wood Green                         , ,20404.0,17684.0,12537.0,19093.0,16331.0,11914.0,13.20413,Haringey,2016,39497.0,58466.0
771,Woodside Park                      , ,4842.0,2922.0,1810.0,4382.0,3033.0,2031.0,2.869951,Barnet,2016,9224.0,9796.0
773,Hammersmith (H&C)                  , ,17965.0,11010.0,6068.0,16681.0,10618.0,5416.0,10.56765,Hammersmith and Fulham,2016,34646.0,33112.0
774,Edgware Road (Bak)                 ,,8014.0,5281.0,3464.0,8012.0,5322.0,3328.0,5.006662,City of Westminster,2016,16026.0,17395.0
775,Shepherd's Bush (H&C)              , ,5512.0,4664.0,3011.0,5344.0,4248.0,3079.0,3.569302,Hammersmith and Fulham,2016,10856.0,15002.0
776,Pimlico                            , ,19328.0,11227.0,8402.0,17755.0,10504.0,8090.0,11.485039,City of Westminster,2016,37083.0,38223.0
777,Vauxhall                           , ,52040.0,36661.0,27633.0,48461.0,32900.0,26444.0,32.234468,Lambeth,2016,100501.0,123638.0
778,Brixton                            , ,52499.0,42516.0,29758.0,48573.0,41908.0,29559.0,33.460967,Lambeth,2016,101072.0,143741.0
779,Hatton Cross                       , ,5069.0,3993.0,3168.0,4808.0,3615.0,2835.0,3.248674,Hillingdon,2016,9877.0,13611.0
780,Heathrow Terminals 123             , ,11046.0,11922.0,12713.0,9588.0,9955.0,10559.0,7.731054,Hillingdon,2016,20634.0,45149.0
781,Heathrow Terminal 4                , ,3200.0,3663.0,3903.0,2730.0,3424.0,3045.0,2.278746,Hillingdon,2016,5930.0,14035.0
783,Heathrow Terminal 5                , ,6482.0,6453.0,7710.0,5489.0,5305.0,6054.0,4.452155,Hillingdon,2016,11971.0,25522.0
728,Tottenham Court Road               , ,60293.0,52911.0,34533.0,57854.0,52098.0,33172.0,39.346254,City of Westminster,2016,118147.0,172714.0
787,Bermondsey                         , ,17334.0,13564.0,9216.0,16584.0,13145.0,9395.0,11.068171,Southwark,2016,33918.0,45320.0
788,Canada Water                       , ,20736.0,19810.0,14071.0,21528.0,19967.0,14360.0,14.438625,Southwark,2016,42264.0,68208.0
789,North Greenwich                    , ,38592.0,36290.0,24531.0,39497.0,37460.0,23954.0,26.452132,Greenwich,2016,78089.0,122235.0
852,Canary Wharf                       , ,93297.0,35247.0,25111.0,96171.0,37211.0,27135.0,54.785734,Tower Hamlets,2016,189468.0,124704.0
884,Canning Town                       , ,18634.0,15102.0,10578.0,17731.0,13752.0,9974.0,11.913321,Newham,2016,36365.0,49406.0
500.0,Acton Town, ,9531.0,6716.0,4744.0,9382.0,6617.0,4785.0,6.040516,Ealing,2017,18913.0,22862.0
502.0,Aldgate, ,15080.0,4397.0,3261.0,16023.0,5909.0,4230.0,8.84694,City of London,2017,31103.0,17797.0
503.0,Aldgate East, ,22327.0,16166.0,13323.0,21071.0,13893.0,11347.0,13.998292,Tower Hamlets,2017,43398.0,54729.0
505.0,Alperton, ,4495.0,3279.0,2345.0,5081.0,3392.0,2445.0,3.05223,Brent,2017,9576.0,11461.0
506.0,Amersham, ,3848.0,1876.0,1232.0,4025.0,1797.0,1121.0,2.321692,Chiltern,2017,7873.0,6026.0
507.0,Angel, ,30413.0,20944.0,13916.0,30099.0,22368.0,13832.0,19.198892,Islington,2017,60512.0,71060.0
508.0,Archway, ,15336.0,10701.0,7424.0,13956.0,9023.0,6816.0,9.276684,Islington,2017,29292.0,33964.0
509.0,Arnos Grove, ,7443.0,5868.0,3986.0,6732.0,5100.0,3745.0,4.61274,Enfield,2017,14175.0,18699.0
510.0,Arsenal, ,4622.0,3692.0,2626.0,3929.0,3071.0,2581.0,2.822292,Islington,2017,8551.0,11970.0
511.0,Baker Street, ,47116.0,29088.0,22260.0,44913.0,27901.0,20754.0,28.784591,City of Westminster,2017,92029.0,100003.0
512.0,Balham, ,22562.0,17441.0,10809.0,22199.0,15581.0,10678.0,14.30941,Wandsworth,2017,44761.0,54509.0
513.0,Bank & Monument,B+A,112547.0,29906.0,17414.0,111709.0,29100.0,16333.0,61.796153,City of London,2017,224256.0,92753.0
501.0,Barbican, ,20680.0,7416.0,5149.0,20512.0,7702.0,5351.0,11.827212,City of London,2017,41192.0,25618.0
514.0,Barking, ,29410.0,19930.0,14113.0,28165.0,18712.0,13372.0,18.197474,Barking and Dagenham,2017,57575.0,66127.0
515.0,Barkingside, ,2723.0,1440.0,931.0,2661.0,1403.0,934.0,1.620023,Redbridge,2017,5384.0,4708.0
516.0,Barons Court, ,12188.0,7011.0,5009.0,10959.0,6051.0,4894.0,7.119692,Hammersmith and Fulham,2017,23147.0,22965.0
517.0,Bayswater, ,6946.0,6916.0,6033.0,6309.0,6409.0,5286.0,4.714236,City of Westminster,2017,13255.0,24644.0
518.0,Becontree, ,6034.0,3935.0,2549.0,5638.0,3595.0,2423.0,3.637924,Barking and Dagenham,2017,11672.0,12502.0
519.0,Belsize Park, ,10868.0,6114.0,4791.0,9207.0,5596.0,4541.0,6.238483,Camden,2017,20075.0,21042.0
787.0,Bermondsey, ,16503.0,12706.0,8848.0,16121.0,12536.0,9373.0,10.641495,Southwark,2017,32624.0,43463.0
520.0,Bethnal Green, ,23869.0,20599.0,15643.0,22390.0,19079.0,14976.0,15.573304,Tower Hamlets,2017,46259.0,70297.0
521.0,Blackfriars, ,26446.0,10303.0,8112.0,24991.0,8295.0,6211.0,14.825714,City of London,2017,51437.0,32921.0
522.0,Blackhorse Road, ,14573.0,10207.0,7512.0,13631.0,9194.0,6984.0,8.999728,Waltham Forest,2017,28204.0,33897.0
524.0,Bond Street, ,61234.0,46690.0,28468.0,60124.0,45840.0,27253.0,38.802673,City of Westminster,2017,121358.0,148251.0
525.0,Borough, ,9525.0,5779.0,3955.0,9318.0,6268.0,4140.0,5.871328,Southwark,2017,18843.0,20142.0
526.0,Boston Manor, ,3893.0,2378.0,1724.0,3414.0,2094.0,1744.0,2.285827,Ealing,2017,7307.0,7940.0
527.0,Bounds Green, ,10509.0,7995.0,5470.0,9196.0,6878.0,5232.0,6.390179,Haringey,2017,19705.0,25575.0
528.0,Bow Road, ,9077.0,6612.0,4787.0,8487.0,5852.0,4801.0,5.657512,Tower Hamlets,2017,17564.0,22052.0
529.0,Brent Cross, ,4080.0,2728.0,2290.0,3791.0,2499.0,2144.0,2.524773,Barnet,2017,7871.0,9661.0
778.0,Brixton, ,51028.0,40770.0,28965.0,48822.0,40211.0,28135.0,32.841962,Lambeth,2017,99850.0,138081.0
530.0,Bromley-by-Bow,A,6307.0,3719.0,2438.0,5937.0,3317.0,2428.0,3.750698,Tower Hamlets,2017,12244.0,11902.0
531.0,Buckhurst Hill, ,3740.0,2373.0,1303.0,3843.0,2109.0,1290.0,2.30455,Epping Forest,2017,7583.0,7075.0
532.0,Burnt Oak, ,7414.0,4665.0,3321.0,6947.0,4413.0,3165.0,4.488063,Barnet,2017,14361.0,15564.0
